sample,model,condition,words,meanings,response,accuracy,memory_size
1240,pursuit,3,j,J,D,0,9.5
1240,pursuit,3,k,K,K,1,9.5
1240,pursuit,3,l,L,H,0,9.5
1240,pursuit,3,m,M,M,1,9.5
1240,pursuit,3,n,N,E,0,9.5
1240,pursuit,3,o,O,O,1,9.5
1240,pursuit,3,p,P,P,1,9.5
1240,pursuit,3,q,Q,Q,1,9.5
1240,pursuit,3,r,R,P,0,9.5
1241,pursuit,3,a,A,Q,0,9.5
1241,pursuit,3,b,B,B,1,9.5
1241,pursuit,3,c,C,C,1,9.5
1241,pursuit,3,d,D,D,1,9.5
1241,pursuit,3,e,E,E,1,9.5
1241,pursuit,3,f,F,K,0,9.5
1241,pursuit,3,g,G,G,1,9.5
1241,pursuit,3,h,H,H,1,9.5
1241,pursuit,3,i,I,I,1,9.5
1241,pursuit,3,j,J,J,1,9.5
1241,pursuit,3,k,K,K,1,9.5
1241,pursuit,3,l,L,L,1,9.5
1241,pursuit,3,m,M,M,1,9.5
1241,pursuit,3,n,N,N,1,9.5
1241,pursuit,3,o,O,O,1,9.5
1241,pursuit,3,p,P,P,1,9.5
1241,pursuit,3,q,Q,Q,1,9.5
1241,pursuit,3,r,R,A,0,9.5
1242,pursuit,3,a,A,A,1,9.5
1242,pursuit,3,b,B,A,0,9.5
1242,pursuit,3,c,C,R,0,9.5
1242,pursuit,3,d,D,D,1,9.5
1242,pursuit,3,e,E,E,1,9.5
1242,pursuit,3,f,F,F,1,9.5
1242,pursuit,3,g,G,G,1,9.5
1242,pursuit,3,h,H,H,1,9.5
1242,pursuit,3,i,I,I,1,9.5
1242,pursuit,3,j,J,J,1,9.5
1242,pursuit,3,k,K,K,1,9.5
1242,pursuit,3,l,L,Q,0,9.5
1242,pursuit,3,m,M,H,0,9.5
1242,pursuit,3,n,N,D,0,9.5
1242,pursuit,3,o,O,O,1,9.5
1242,pursuit,3,p,P,K,0,9.5
1242,pursuit,3,q,Q,Q,1,9.5
1242,pursuit,3,r,R,R,1,9.5
1243,pursuit,3,a,A,A,1,9.5
1243,pursuit,3,b,B,B,1,9.5
1243,pursuit,3,c,C,C,1,9.5
1243,pursuit,3,d,D,F,0,9.5
1243,pursuit,3,e,E,G,0,9.5
1243,pursuit,3,f,F,F,1,9.5
1243,pursuit,3,g,G,G,1,9.5
1243,pursuit,3,h,H,H,1,9.5
1243,pursuit,3,i,I,I,1,9.5
1243,pursuit,3,j,J,G,0,9.5
1243,pursuit,3,k,K,K,1,9.5
1243,pursuit,3,l,L,E,0,9.5
1243,pursuit,3,m,M,M,1,9.5
1243,pursuit,3,n,N,N,1,9.5
1243,pursuit,3,o,O,F,0,9.5
1243,pursuit,3,p,P,P,1,9.5
1243,pursuit,3,q,Q,Q,1,9.5
1243,pursuit,3,r,R,R,1,9.5
1244,pursuit,3,a,A,A,1,9.5
1244,pursuit,3,b,B,B,1,9.5
1244,pursuit,3,c,C,C,1,9.5
1244,pursuit,3,d,D,C,0,9.5
1244,pursuit,3,e,E,E,1,9.5
1244,pursuit,3,f,F,F,1,9.5
1244,pursuit,3,g,G,G,1,9.5
1244,pursuit,3,h,H,H,1,9.5
1244,pursuit,3,i,I,B,0,9.5
1244,pursuit,3,j,J,J,1,9.5
1244,pursuit,3,k,K,K,1,9.5
1244,pursuit,3,l,L,L,1,9.5
1244,pursuit,3,m,M,M,1,9.5
1244,pursuit,3,n,N,N,1,9.5
1244,pursuit,3,o,O,P,0,9.5
1244,pursuit,3,p,P,C,0,9.5
1244,pursuit,3,q,Q,Q,1,9.5
1244,pursuit,3,r,R,R,1,9.5
1245,pursuit,3,a,A,A,1,9.5
1245,pursuit,3,b,B,B,1,9.5
1245,pursuit,3,c,C,C,1,9.5
1245,pursuit,3,d,D,D,1,9.5
1245,pursuit,3,e,E,E,1,9.5
1245,pursuit,3,f,F,F,1,9.5
1245,pursuit,3,g,G,G,1,9.5
1245,pursuit,3,h,H,H,1,9.5
1245,pursuit,3,i,I,I,1,9.5
1245,pursuit,3,j,J,J,1,9.5
1245,pursuit,3,k,K,K,1,9.5
1245,pursuit,3,l,L,L,1,9.5
1245,pursuit,3,m,M,M,1,9.5
1245,pursuit,3,n,N,N,1,9.5
1245,pursuit,3,o,O,O,1,9.5
1245,pursuit,3,p,P,P,1,9.5
1245,pursuit,3,q,Q,Q,1,9.5
1245,pursuit,3,r,R,R,1,9.5
1246,pursuit,3,a,A,A,1,9.5
1246,pursuit,3,b,B,M,0,9.5
1246,pursuit,3,c,C,C,1,9.5
1246,pursuit,3,d,D,D,1,9.5
1246,pursuit,3,e,E,E,1,9.5
1246,pursuit,3,f,F,F,1,9.5
1246,pursuit,3,g,G,G,1,9.5
1246,pursuit,3,h,H,H,1,9.5
1246,pursuit,3,i,I,I,1,9.5
1246,pursuit,3,j,J,J,1,9.5
1246,pursuit,3,k,K,K,1,9.5
1246,pursuit,3,l,L,L,1,9.5
1246,pursuit,3,m,M,M,1,9.5
1246,pursuit,3,n,N,R,0,9.5
1246,pursuit,3,o,O,O,1,9.5
1246,pursuit,3,p,P,P,1,9.5
1246,pursuit,3,q,Q,Q,1,9.5
1246,pursuit,3,r,R,R,1,9.5
1247,pursuit,3,a,A,A,1,9.5
1247,pursuit,3,b,B,Q,0,9.5
1247,pursuit,3,c,C,C,1,9.5
1247,pursuit,3,d,D,P,0,9.5
1247,pursuit,3,e,E,E,1,9.5
1247,pursuit,3,f,F,E,0,9.5
1247,pursuit,3,g,G,G,1,9.5
1247,pursuit,3,h,H,G,0,9.5
1247,pursuit,3,i,I,I,1,9.5
1247,pursuit,3,j,J,J,1,9.5
1247,pursuit,3,k,K,K,1,9.5
1247,pursuit,3,l,L,L,1,9.5
1247,pursuit,3,m,M,B,0,9.5
1247,pursuit,3,n,N,N,1,9.5
1247,pursuit,3,o,O,O,1,9.5
1247,pursuit,3,p,P,P,1,9.5
1247,pursuit,3,q,Q,M,0,9.5
1247,pursuit,3,r,R,E,0,9.5
1248,pursuit,3,a,A,A,1,9.5
1248,pursuit,3,b,B,B,1,9.5
1248,pursuit,3,c,C,C,1,9.5
1248,pursuit,3,d,D,D,1,9.5
1248,pursuit,3,e,E,E,1,9.5
1248,pursuit,3,f,F,F,1,9.5
1248,pursuit,3,g,G,G,1,9.5
1248,pursuit,3,h,H,E,0,9.5
1248,pursuit,3,i,I,I,1,9.5
1248,pursuit,3,j,J,J,1,9.5
1248,pursuit,3,k,K,K,1,9.5
1248,pursuit,3,l,L,L,1,9.5
1248,pursuit,3,m,M,M,1,9.5
1248,pursuit,3,n,N,N,1,9.5
1248,pursuit,3,o,O,F,0,9.5
1248,pursuit,3,p,P,P,1,9.5
1248,pursuit,3,q,Q,Q,1,9.5
1248,pursuit,3,r,R,R,1,9.5
1249,pursuit,3,a,A,A,1,9.5
1249,pursuit,3,b,B,B,1,9.5
1249,pursuit,3,c,C,C,1,9.5
1249,pursuit,3,d,D,D,1,9.5
1249,pursuit,3,e,E,E,1,9.5
1249,pursuit,3,f,F,F,1,9.5
1249,pursuit,3,g,G,G,1,9.5
1249,pursuit,3,h,H,H,1,9.5
1249,pursuit,3,i,I,I,1,9.5
1249,pursuit,3,j,J,J,1,9.5
1249,pursuit,3,k,K,Q,0,9.5
1249,pursuit,3,l,L,L,1,9.5
1249,pursuit,3,m,M,M,1,9.5
1249,pursuit,3,n,N,N,1,9.5
1249,pursuit,3,o,O,A,0,9.5
1249,pursuit,3,p,P,G,0,9.5
1249,pursuit,3,q,Q,Q,1,9.5
1249,pursuit,3,r,R,R,1,9.5
1250,pursuit,3,a,A,A,1,9.5
1250,pursuit,3,b,B,A,0,9.5
1250,pursuit,3,c,C,C,1,9.5
1250,pursuit,3,d,D,D,1,9.5
1250,pursuit,3,e,E,E,1,9.5
1250,pursuit,3,f,F,F,1,9.5
1250,pursuit,3,g,G,H,0,9.5
1250,pursuit,3,h,H,K,0,9.5
1250,pursuit,3,i,I,E,0,9.5
1250,pursuit,3,j,J,J,1,9.5
1250,pursuit,3,k,K,K,1,9.5
1250,pursuit,3,l,L,L,1,9.5
1250,pursuit,3,m,M,O,0,9.5
1250,pursuit,3,n,N,N,1,9.5
1250,pursuit,3,o,O,G,0,9.5
1250,pursuit,3,p,P,P,1,9.5
1250,pursuit,3,q,Q,Q,1,9.5
1250,pursuit,3,r,R,R,1,9.5
1251,pursuit,3,a,A,A,1,9.5
1251,pursuit,3,b,B,B,1,9.5
1251,pursuit,3,c,C,P,0,9.5
1251,pursuit,3,d,D,D,1,9.5
1251,pursuit,3,e,E,E,1,9.5
1251,pursuit,3,f,F,F,1,9.5
1251,pursuit,3,g,G,G,1,9.5
1251,pursuit,3,h,H,H,1,9.5
1251,pursuit,3,i,I,I,1,9.5
1251,pursuit,3,j,J,J,1,9.5
1251,pursuit,3,k,K,K,1,9.5
1251,pursuit,3,l,L,L,1,9.5
1251,pursuit,3,m,M,M,1,9.5
1251,pursuit,3,n,N,N,1,9.5
1251,pursuit,3,o,O,O,1,9.5
1251,pursuit,3,p,P,P,1,9.5
1251,pursuit,3,q,Q,Q,1,9.5
1251,pursuit,3,r,R,G,0,9.5
1252,pursuit,3,a,A,A,1,9.5
1252,pursuit,3,b,B,B,1,9.5
1252,pursuit,3,c,C,C,1,9.5
1252,pursuit,3,d,D,D,1,9.5
1252,pursuit,3,e,E,E,1,9.5
1252,pursuit,3,f,F,J,0,9.5
1252,pursuit,3,g,G,G,1,9.5
1252,pursuit,3,h,H,M,0,9.5
1252,pursuit,3,i,I,L,0,9.5
1252,pursuit,3,j,J,J,1,9.5
1252,pursuit,3,k,K,K,1,9.5
1252,pursuit,3,l,L,F,0,9.5
1252,pursuit,3,m,M,M,1,9.5
1252,pursuit,3,n,N,N,1,9.5
1252,pursuit,3,o,O,O,1,9.5
1252,pursuit,3,p,P,P,1,9.5
1252,pursuit,3,q,Q,A,0,9.5
1252,pursuit,3,r,R,R,1,9.5
1253,pursuit,3,a,A,A,1,9.5
1253,pursuit,3,b,B,R,0,9.5
1253,pursuit,3,c,C,C,1,9.5
1253,pursuit,3,d,D,D,1,9.5
1253,pursuit,3,e,E,L,0,9.5
1253,pursuit,3,f,F,F,1,9.5
1253,pursuit,3,g,G,D,0,9.5
1253,pursuit,3,h,H,H,1,9.5
1253,pursuit,3,i,I,I,1,9.5
1253,pursuit,3,j,J,B,0,9.5
1253,pursuit,3,k,K,F,0,9.5
1253,pursuit,3,l,L,L,1,9.5
1253,pursuit,3,m,M,M,1,9.5
1253,pursuit,3,n,N,N,1,9.5
1253,pursuit,3,o,O,O,1,9.5
1253,pursuit,3,p,P,P,1,9.5
1253,pursuit,3,q,Q,I,0,9.5
1253,pursuit,3,r,R,R,1,9.5
1254,pursuit,3,a,A,A,1,9.5
1254,pursuit,3,b,B,C,0,9.5
1254,pursuit,3,c,C,I,0,9.5
1254,pursuit,3,d,D,D,1,9.5
1254,pursuit,3,e,E,E,1,9.5
1254,pursuit,3,f,F,F,1,9.5
1254,pursuit,3,g,G,N,0,9.5
1254,pursuit,3,h,H,H,1,9.5
1254,pursuit,3,i,I,I,1,9.5
1254,pursuit,3,j,J,J,1,9.5
1254,pursuit,3,k,K,K,1,9.5
1254,pursuit,3,l,L,L,1,9.5
1254,pursuit,3,m,M,M,1,9.5
1254,pursuit,3,n,N,N,1,9.5
1254,pursuit,3,o,O,O,1,9.5
1254,pursuit,3,p,P,B,0,9.5
1254,pursuit,3,q,Q,Q,1,9.5
1254,pursuit,3,r,R,R,1,9.5
1255,pursuit,3,a,A,A,1,9.5
1255,pursuit,3,b,B,B,1,9.5
1255,pursuit,3,c,C,I,0,9.5
1255,pursuit,3,d,D,D,1,9.5
1255,pursuit,3,e,E,A,0,9.5
1255,pursuit,3,f,F,F,1,9.5
1255,pursuit,3,g,G,G,1,9.5
1255,pursuit,3,h,H,H,1,9.5
1255,pursuit,3,i,I,I,1,9.5
1255,pursuit,3,j,J,J,1,9.5
1255,pursuit,3,k,K,K,1,9.5
1255,pursuit,3,l,L,N,0,9.5
1255,pursuit,3,m,M,M,1,9.5
1255,pursuit,3,n,N,N,1,9.5
1255,pursuit,3,o,O,O,1,9.5
1255,pursuit,3,p,P,P,1,9.5
1255,pursuit,3,q,Q,Q,1,9.5
1255,pursuit,3,r,R,R,1,9.5
1256,pursuit,3,a,A,A,1,9.5
1256,pursuit,3,b,B,B,1,9.5
1256,pursuit,3,c,C,K,0,9.5
1256,pursuit,3,d,D,C,0,9.5
1256,pursuit,3,e,E,E,1,9.5
1256,pursuit,3,f,F,F,1,9.5
1256,pursuit,3,g,G,G,1,9.5
1256,pursuit,3,h,H,H,1,9.5
1256,pursuit,3,i,I,I,1,9.5
1256,pursuit,3,j,J,C,0,9.5
1256,pursuit,3,k,K,K,1,9.5
1256,pursuit,3,l,L,L,1,9.5
1256,pursuit,3,m,M,M,1,9.5
1256,pursuit,3,n,N,N,1,9.5
1256,pursuit,3,o,O,Q,0,9.5
1256,pursuit,3,p,P,P,1,9.5
1256,pursuit,3,q,Q,Q,1,9.5
1256,pursuit,3,r,R,R,1,9.5
1257,pursuit,3,a,A,F,0,9.5
1257,pursuit,3,b,B,B,1,9.5
1257,pursuit,3,c,C,C,1,9.5
1257,pursuit,3,d,D,Q,0,9.5
1257,pursuit,3,e,E,E,1,9.5
1257,pursuit,3,f,F,F,1,9.5
1257,pursuit,3,g,G,G,1,9.5
1257,pursuit,3,h,H,H,1,9.5
1257,pursuit,3,i,I,O,0,9.5
1257,pursuit,3,j,J,J,1,9.5
1257,pursuit,3,k,K,K,1,9.5
1257,pursuit,3,l,L,L,1,9.5
1257,pursuit,3,m,M,M,1,9.5
1257,pursuit,3,n,N,N,1,9.5
1257,pursuit,3,o,O,O,1,9.5
1257,pursuit,3,p,P,P,1,9.5
1257,pursuit,3,q,Q,R,0,9.5
1257,pursuit,3,r,R,R,1,9.5
1258,pursuit,3,a,A,A,1,9.5
1258,pursuit,3,b,B,B,1,9.5
1258,pursuit,3,c,C,C,1,9.5
1258,pursuit,3,d,D,D,1,9.5
1258,pursuit,3,e,E,D,0,9.5
1258,pursuit,3,f,F,F,1,9.5
1258,pursuit,3,g,G,G,1,9.5
1258,pursuit,3,h,H,H,1,9.5
1258,pursuit,3,i,I,K,0,9.5
1258,pursuit,3,j,J,J,1,9.5
1258,pursuit,3,k,K,K,1,9.5
1258,pursuit,3,l,L,L,1,9.5
1258,pursuit,3,m,M,M,1,9.5
1258,pursuit,3,n,N,N,1,9.5
1258,pursuit,3,o,O,E,0,9.5
1258,pursuit,3,p,P,P,1,9.5
1258,pursuit,3,q,Q,Q,1,9.5
1258,pursuit,3,r,R,R,1,9.5
1259,pursuit,3,a,A,A,1,9.5
1259,pursuit,3,b,B,B,1,9.5
1259,pursuit,3,c,C,C,1,9.5
1259,pursuit,3,d,D,D,1,9.5
1259,pursuit,3,e,E,E,1,9.5
1259,pursuit,3,f,F,F,1,9.5
1259,pursuit,3,g,G,G,1,9.5
1259,pursuit,3,h,H,H,1,9.5
1259,pursuit,3,i,I,I,1,9.5
1259,pursuit,3,j,J,J,1,9.5
1259,pursuit,3,k,K,K,1,9.5
1259,pursuit,3,l,L,N,0,9.5
1259,pursuit,3,m,M,M,1,9.5
1259,pursuit,3,n,N,N,1,9.5
1259,pursuit,3,o,O,B,0,9.5
1259,pursuit,3,p,P,P,1,9.5
1259,pursuit,3,q,Q,Q,1,9.5
1259,pursuit,3,r,R,R,1,9.5
1260,pursuit,3,a,A,A,1,9.5
1260,pursuit,3,b,B,B,1,9.5
1260,pursuit,3,c,C,R,0,9.5
1260,pursuit,3,d,D,D,1,9.5
1260,pursuit,3,e,E,A,0,9.5
1260,pursuit,3,f,F,L,0,9.5
1260,pursuit,3,g,G,G,1,9.5
1260,pursuit,3,h,H,H,1,9.5
1260,pursuit,3,i,I,I,1,9.5
1260,pursuit,3,j,J,F,0,9.5
1260,pursuit,3,k,K,A,0,9.5
1260,pursuit,3,l,L,L,1,9.5
1260,pursuit,3,m,M,P,0,9.5
1260,pursuit,3,n,N,P,0,9.5
1260,pursuit,3,o,O,O,1,9.5
1260,pursuit,3,p,P,P,1,9.5
1260,pursuit,3,q,Q,Q,1,9.5
1260,pursuit,3,r,R,I,0,9.5
1261,pursuit,3,a,A,A,1,9.5
1261,pursuit,3,b,B,P,0,9.5
1261,pursuit,3,c,C,C,1,9.5
1261,pursuit,3,d,D,R,0,9.5
1261,pursuit,3,e,E,E,1,9.5
1261,pursuit,3,f,F,F,1,9.5
1261,pursuit,3,g,G,G,1,9.5
1261,pursuit,3,h,H,Q,0,9.5
1261,pursuit,3,i,I,O,0,9.5
1261,pursuit,3,j,J,G,0,9.5
1261,pursuit,3,k,K,K,1,9.5
1261,pursuit,3,l,L,L,1,9.5
1261,pursuit,3,m,M,M,1,9.5
1261,pursuit,3,n,N,N,1,9.5
1261,pursuit,3,o,O,O,1,9.5
1261,pursuit,3,p,P,P,1,9.5
1261,pursuit,3,q,Q,Q,1,9.5
1261,pursuit,3,r,R,R,1,9.5
1262,pursuit,3,a,A,A,1,9.5
1262,pursuit,3,b,B,F,0,9.5
1262,pursuit,3,c,C,C,1,9.5
1262,pursuit,3,d,D,D,1,9.5
1262,pursuit,3,e,E,E,1,9.5
1262,pursuit,3,f,F,F,1,9.5
1262,pursuit,3,g,G,G,1,9.5
1262,pursuit,3,h,H,H,1,9.5
1262,pursuit,3,i,I,I,1,9.5
1262,pursuit,3,j,J,J,1,9.5
1262,pursuit,3,k,K,B,0,9.5
1262,pursuit,3,l,L,L,1,9.5
1262,pursuit,3,m,M,M,1,9.5
1262,pursuit,3,n,N,N,1,9.5
1262,pursuit,3,o,O,O,1,9.5
1262,pursuit,3,p,P,P,1,9.5
1262,pursuit,3,q,Q,Q,1,9.5
1262,pursuit,3,r,R,R,1,9.5
1263,pursuit,3,a,A,A,1,9.5
1263,pursuit,3,b,B,B,1,9.5
1263,pursuit,3,c,C,C,1,9.5
1263,pursuit,3,d,D,D,1,9.5
1263,pursuit,3,e,E,E,1,9.5
1263,pursuit,3,f,F,F,1,9.5
1263,pursuit,3,g,G,G,1,9.5
1263,pursuit,3,h,H,P,0,9.5
1263,pursuit,3,i,I,I,1,9.5
1263,pursuit,3,j,J,J,1,9.5
1263,pursuit,3,k,K,K,1,9.5
1263,pursuit,3,l,L,L,1,9.5
1263,pursuit,3,m,M,M,1,9.5
1263,pursuit,3,n,N,N,1,9.5
1263,pursuit,3,o,O,O,1,9.5
1263,pursuit,3,p,P,P,1,9.5
1263,pursuit,3,q,Q,Q,1,9.5
1263,pursuit,3,r,R,F,0,9.5
1264,pursuit,3,a,A,I,0,9.5
1264,pursuit,3,b,B,Q,0,9.5
1264,pursuit,3,c,C,C,1,9.5
1264,pursuit,3,d,D,D,1,9.5
1264,pursuit,3,e,E,E,1,9.5
1264,pursuit,3,f,F,F,1,9.5
1264,pursuit,3,g,G,G,1,9.5
1264,pursuit,3,h,H,H,1,9.5
1264,pursuit,3,i,I,I,1,9.5
1264,pursuit,3,j,J,J,1,9.5
1264,pursuit,3,k,K,K,1,9.5
1264,pursuit,3,l,L,L,1,9.5
1264,pursuit,3,m,M,M,1,9.5
1264,pursuit,3,n,N,N,1,9.5
1264,pursuit,3,o,O,O,1,9.5
1264,pursuit,3,p,P,P,1,9.5
1264,pursuit,3,q,Q,Q,1,9.5
1264,pursuit,3,r,R,R,1,9.5
1265,pursuit,3,a,A,A,1,9.5
1265,pursuit,3,b,B,B,1,9.5
1265,pursuit,3,c,C,C,1,9.5
1265,pursuit,3,d,D,D,1,9.5
1265,pursuit,3,e,E,E,1,9.5
1265,pursuit,3,f,F,Q,0,9.5
1265,pursuit,3,g,G,G,1,9.5
1265,pursuit,3,h,H,H,1,9.5
1265,pursuit,3,i,I,I,1,9.5
1265,pursuit,3,j,J,J,1,9.5
1265,pursuit,3,k,K,E,0,9.5
1265,pursuit,3,l,L,N,0,9.5
1265,pursuit,3,m,M,M,1,9.5
1265,pursuit,3,n,N,N,1,9.5
1265,pursuit,3,o,O,O,1,9.5
1265,pursuit,3,p,P,Q,0,9.5
1265,pursuit,3,q,Q,Q,1,9.5
1265,pursuit,3,r,R,R,1,9.5
1266,pursuit,3,a,A,A,1,9.5
1266,pursuit,3,b,B,B,1,9.5
1266,pursuit,3,c,C,C,1,9.5
1266,pursuit,3,d,D,D,1,9.5
1266,pursuit,3,e,E,E,1,9.5
1266,pursuit,3,f,F,F,1,9.5
1266,pursuit,3,g,G,G,1,9.5
1266,pursuit,3,h,H,H,1,9.5
1266,pursuit,3,i,I,I,1,9.5
1266,pursuit,3,j,J,J,1,9.5
1266,pursuit,3,k,K,K,1,9.5
1266,pursuit,3,l,L,L,1,9.5
1266,pursuit,3,m,M,M,1,9.5
1266,pursuit,3,n,N,N,1,9.5
1266,pursuit,3,o,O,O,1,9.5
1266,pursuit,3,p,P,J,0,9.5
1266,pursuit,3,q,Q,Q,1,9.5
1266,pursuit,3,r,R,R,1,9.5
1267,pursuit,3,a,A,I,0,9.5
1267,pursuit,3,b,B,B,1,9.5
1267,pursuit,3,c,C,C,1,9.5
1267,pursuit,3,d,D,D,1,9.5
1267,pursuit,3,e,E,E,1,9.5
1267,pursuit,3,f,F,N,0,9.5
1267,pursuit,3,g,G,G,1,9.5
1267,pursuit,3,h,H,P,0,9.5
1267,pursuit,3,i,I,Q,0,9.5
1267,pursuit,3,j,J,H,0,9.5
1267,pursuit,3,k,K,K,1,9.5
1267,pursuit,3,l,L,L,1,9.5
1267,pursuit,3,m,M,M,1,9.5
1267,pursuit,3,n,N,N,1,9.5
1267,pursuit,3,o,O,O,1,9.5
1267,pursuit,3,p,P,P,1,9.5
1267,pursuit,3,q,Q,Q,1,9.5
1267,pursuit,3,r,R,R,1,9.5
1268,pursuit,3,a,A,A,1,9.5
1268,pursuit,3,b,B,G,0,9.5
1268,pursuit,3,c,C,C,1,9.5
1268,pursuit,3,d,D,D,1,9.5
1268,pursuit,3,e,E,E,1,9.5
1268,pursuit,3,f,F,F,1,9.5
1268,pursuit,3,g,G,G,1,9.5
1268,pursuit,3,h,H,H,1,9.5
1268,pursuit,3,i,I,I,1,9.5
1268,pursuit,3,j,J,J,1,9.5
1268,pursuit,3,k,K,K,1,9.5
1268,pursuit,3,l,L,L,1,9.5
1268,pursuit,3,m,M,P,0,9.5
1268,pursuit,3,n,N,N,1,9.5
1268,pursuit,3,o,O,O,1,9.5
1268,pursuit,3,p,P,P,1,9.5
1268,pursuit,3,q,Q,B,0,9.5
1268,pursuit,3,r,R,R,1,9.5
1269,pursuit,3,a,A,A,1,9.5
1269,pursuit,3,b,B,B,1,9.5
1269,pursuit,3,c,C,C,1,9.5
1269,pursuit,3,d,D,L,0,9.5
1269,pursuit,3,e,E,E,1,9.5
1269,pursuit,3,f,F,F,1,9.5
1269,pursuit,3,g,G,G,1,9.5
1269,pursuit,3,h,H,H,1,9.5
1269,pursuit,3,i,I,I,1,9.5
1269,pursuit,3,j,J,J,1,9.5
1269,pursuit,3,k,K,K,1,9.5
1269,pursuit,3,l,L,C,0,9.5
1269,pursuit,3,m,M,M,1,9.5
1269,pursuit,3,n,N,N,1,9.5
1269,pursuit,3,o,O,O,1,9.5
1269,pursuit,3,p,P,K,0,9.5
1269,pursuit,3,q,Q,Q,1,9.5
1269,pursuit,3,r,R,R,1,9.5
1270,pursuit,3,a,A,A,1,9.5
1270,pursuit,3,b,B,B,1,9.5
1270,pursuit,3,c,C,C,1,9.5
1270,pursuit,3,d,D,D,1,9.5
1270,pursuit,3,e,E,E,1,9.5
1270,pursuit,3,f,F,F,1,9.5
1270,pursuit,3,g,G,K,0,9.5
1270,pursuit,3,h,H,H,1,9.5
1270,pursuit,3,i,I,I,1,9.5
1270,pursuit,3,j,J,J,1,9.5
1270,pursuit,3,k,K,K,1,9.5
1270,pursuit,3,l,L,L,1,9.5
1270,pursuit,3,m,M,H,0,9.5
1270,pursuit,3,n,N,N,1,9.5
1270,pursuit,3,o,O,O,1,9.5
1270,pursuit,3,p,P,M,0,9.5
1270,pursuit,3,q,Q,Q,1,9.5
1270,pursuit,3,r,R,R,1,9.5
1271,pursuit,3,a,A,A,1,9.5
1271,pursuit,3,b,B,B,1,9.5
1271,pursuit,3,c,C,G,0,9.5
1271,pursuit,3,d,D,D,1,9.5
1271,pursuit,3,e,E,E,1,9.5
1271,pursuit,3,f,F,F,1,9.5
1271,pursuit,3,g,G,G,1,9.5
1271,pursuit,3,h,H,H,1,9.5
1271,pursuit,3,i,I,I,1,9.5
1271,pursuit,3,j,J,J,1,9.5
1271,pursuit,3,k,K,K,1,9.5
1271,pursuit,3,l,L,L,1,9.5
1271,pursuit,3,m,M,M,1,9.5
1271,pursuit,3,n,N,N,1,9.5
1271,pursuit,3,o,O,O,1,9.5
1271,pursuit,3,p,P,J,0,9.5
1271,pursuit,3,q,Q,K,0,9.5
1271,pursuit,3,r,R,C,0,9.5
1272,pursuit,3,a,A,A,1,9.5
1272,pursuit,3,b,B,B,1,9.5
1272,pursuit,3,c,C,C,1,9.5
1272,pursuit,3,d,D,D,1,9.5
1272,pursuit,3,e,E,E,1,9.5
1272,pursuit,3,f,F,F,1,9.5
1272,pursuit,3,g,G,G,1,9.5
1272,pursuit,3,h,H,D,0,9.5
1272,pursuit,3,i,I,I,1,9.5
1272,pursuit,3,j,J,J,1,9.5
1272,pursuit,3,k,K,K,1,9.5
1272,pursuit,3,l,L,L,1,9.5
1272,pursuit,3,m,M,M,1,9.5
1272,pursuit,3,n,N,J,0,9.5
1272,pursuit,3,o,O,O,1,9.5
1272,pursuit,3,p,P,D,0,9.5
1272,pursuit,3,q,Q,A,0,9.5
1272,pursuit,3,r,R,R,1,9.5
1273,pursuit,3,a,A,A,1,9.5
1273,pursuit,3,b,B,B,1,9.5
1273,pursuit,3,c,C,C,1,9.5
1273,pursuit,3,d,D,D,1,9.5
1273,pursuit,3,e,E,E,1,9.5
1273,pursuit,3,f,F,F,1,9.5
1273,pursuit,3,g,G,G,1,9.5
1273,pursuit,3,h,H,H,1,9.5
1273,pursuit,3,i,I,I,1,9.5
1273,pursuit,3,j,J,I,0,9.5
1273,pursuit,3,k,K,K,1,9.5
1273,pursuit,3,l,L,L,1,9.5
1273,pursuit,3,m,M,M,1,9.5
1273,pursuit,3,n,N,N,1,9.5
1273,pursuit,3,o,O,O,1,9.5
1273,pursuit,3,p,P,N,0,9.5
1273,pursuit,3,q,Q,Q,1,9.5
1273,pursuit,3,r,R,R,1,9.5
1274,pursuit,3,a,A,A,1,9.5
1274,pursuit,3,b,B,B,1,9.5
1274,pursuit,3,c,C,C,1,9.5
1274,pursuit,3,d,D,D,1,9.5
1274,pursuit,3,e,E,E,1,9.5
1274,pursuit,3,f,F,F,1,9.5
1274,pursuit,3,g,G,G,1,9.5
1274,pursuit,3,h,H,F,0,9.5
1274,pursuit,3,i,I,N,0,9.5
1274,pursuit,3,j,J,J,1,9.5
1274,pursuit,3,k,K,K,1,9.5
1274,pursuit,3,l,L,L,1,9.5
1274,pursuit,3,m,M,M,1,9.5
1274,pursuit,3,n,N,N,1,9.5
1274,pursuit,3,o,O,O,1,9.5
1274,pursuit,3,p,P,P,1,9.5
1274,pursuit,3,q,Q,N,0,9.5
1274,pursuit,3,r,R,R,1,9.5
1275,pursuit,3,a,A,A,1,9.5
1275,pursuit,3,b,B,B,1,9.5
1275,pursuit,3,c,C,C,1,9.5
1275,pursuit,3,d,D,D,1,9.5
1275,pursuit,3,e,E,E,1,9.5
1275,pursuit,3,f,F,F,1,9.5
1275,pursuit,3,g,G,G,1,9.5
1275,pursuit,3,h,H,H,1,9.5
1275,pursuit,3,i,I,I,1,9.5
1275,pursuit,3,j,J,J,1,9.5
