sample,model,condition,words,meanings,response,accuracy,memory_size
3371,trace_0.5,3,e,E,E,1,4.25
3371,trace_0.5,3,f,F,B,0,4.25
3371,trace_0.5,3,g,G,O,0,4.25
3371,trace_0.5,3,h,H,H,1,4.25
3371,trace_0.5,3,i,I,I,1,4.25
3371,trace_0.5,3,j,J,J,1,4.25
3371,trace_0.5,3,k,K,K,1,4.25
3371,trace_0.5,3,l,L,L,1,4.25
3371,trace_0.5,3,m,M,M,1,4.25
3371,trace_0.5,3,n,N,N,1,4.25
3371,trace_0.5,3,o,O,O,1,4.25
3371,trace_0.5,3,p,P,P,1,4.25
3371,trace_0.5,3,q,Q,Q,1,4.25
3371,trace_0.5,3,r,R,L,0,4.25
3372,trace_0.5,3,a,A,A,1,4.25
3372,trace_0.5,3,b,B,B,1,4.25
3372,trace_0.5,3,c,C,C,1,4.25
3372,trace_0.5,3,d,D,D,1,4.25
3372,trace_0.5,3,e,E,E,1,4.25
3372,trace_0.5,3,f,F,F,1,4.25
3372,trace_0.5,3,g,G,G,1,4.25
3372,trace_0.5,3,h,H,H,1,4.25
3372,trace_0.5,3,i,I,B,0,4.25
3372,trace_0.5,3,j,J,D,0,4.25
3372,trace_0.5,3,k,K,K,1,4.25
3372,trace_0.5,3,l,L,J,0,4.25
3372,trace_0.5,3,m,M,M,1,4.25
3372,trace_0.5,3,n,N,N,1,4.25
3372,trace_0.5,3,o,O,H,0,4.25
3372,trace_0.5,3,p,P,P,1,4.25
3372,trace_0.5,3,q,Q,Q,1,4.25
3372,trace_0.5,3,r,R,R,1,4.25
3373,trace_0.5,3,a,A,A,1,4.25
3373,trace_0.5,3,b,B,B,1,4.25
3373,trace_0.5,3,c,C,N,0,4.25
3373,trace_0.5,3,d,D,D,1,4.25
3373,trace_0.5,3,e,E,E,1,4.25
3373,trace_0.5,3,f,F,F,1,4.25
3373,trace_0.5,3,g,G,L,0,4.25
3373,trace_0.5,3,h,H,H,1,4.25
3373,trace_0.5,3,i,I,I,1,4.25
3373,trace_0.5,3,j,J,J,1,4.25
3373,trace_0.5,3,k,K,K,1,4.25
3373,trace_0.5,3,l,L,L,1,4.25
3373,trace_0.5,3,m,M,M,1,4.25
3373,trace_0.5,3,n,N,N,1,4.25
3373,trace_0.5,3,o,O,O,1,4.25
3373,trace_0.5,3,p,P,P,1,4.25
3373,trace_0.5,3,q,Q,Q,1,4.25
3373,trace_0.5,3,r,R,R,1,4.25
3374,trace_0.5,3,a,A,A,1,4.25
3374,trace_0.5,3,b,B,P,0,4.25
3374,trace_0.5,3,c,C,C,1,4.25
3374,trace_0.5,3,d,D,D,1,4.25
3374,trace_0.5,3,e,E,N,0,4.25
3374,trace_0.5,3,f,F,F,1,4.25
3374,trace_0.5,3,g,G,G,1,4.25
3374,trace_0.5,3,h,H,H,1,4.25
3374,trace_0.5,3,i,I,I,1,4.25
3374,trace_0.5,3,j,J,J,1,4.25
3374,trace_0.5,3,k,K,K,1,4.25
3374,trace_0.5,3,l,L,L,1,4.25
3374,trace_0.5,3,m,M,M,1,4.25
3374,trace_0.5,3,n,N,N,1,4.25
3374,trace_0.5,3,o,O,O,1,4.25
3374,trace_0.5,3,p,P,P,1,4.25
3374,trace_0.5,3,q,Q,Q,1,4.25
3374,trace_0.5,3,r,R,R,1,4.25
3375,trace_0.5,3,a,A,A,1,4.25
3375,trace_0.5,3,b,B,B,1,4.25
3375,trace_0.5,3,c,C,C,1,4.25
3375,trace_0.5,3,d,D,D,1,4.25
3375,trace_0.5,3,e,E,E,1,4.25
3375,trace_0.5,3,f,F,F,1,4.25
3375,trace_0.5,3,g,G,G,1,4.25
3375,trace_0.5,3,h,H,H,1,4.25
3375,trace_0.5,3,i,I,I,1,4.25
3375,trace_0.5,3,j,J,J,1,4.25
3375,trace_0.5,3,k,K,K,1,4.25
3375,trace_0.5,3,l,L,L,1,4.25
3375,trace_0.5,3,m,M,M,1,4.25
3375,trace_0.5,3,n,N,N,1,4.25
3375,trace_0.5,3,o,O,O,1,4.25
3375,trace_0.5,3,p,P,P,1,4.25
3375,trace_0.5,3,q,Q,Q,1,4.25
3375,trace_0.5,3,r,R,R,1,4.25
3376,trace_0.5,3,a,A,A,1,4.25
3376,trace_0.5,3,b,B,B,1,4.25
3376,trace_0.5,3,c,C,C,1,4.25
3376,trace_0.5,3,d,D,D,1,4.25
3376,trace_0.5,3,e,E,E,1,4.25
3376,trace_0.5,3,f,F,O,0,4.25
3376,trace_0.5,3,g,G,M,0,4.25
3376,trace_0.5,3,h,H,H,1,4.25
3376,trace_0.5,3,i,I,A,0,4.25
3376,trace_0.5,3,j,J,J,1,4.25
3376,trace_0.5,3,k,K,K,1,4.25
3376,trace_0.5,3,l,L,L,1,4.25
3376,trace_0.5,3,m,M,M,1,4.25
3376,trace_0.5,3,n,N,N,1,4.25
3376,trace_0.5,3,o,O,O,1,4.25
3376,trace_0.5,3,p,P,P,1,4.25
3376,trace_0.5,3,q,Q,Q,1,4.25
3376,trace_0.5,3,r,R,R,1,4.25
3377,trace_0.5,3,a,A,A,1,4.25
3377,trace_0.5,3,b,B,B,1,4.25
3377,trace_0.5,3,c,C,C,1,4.25
3377,trace_0.5,3,d,D,D,1,4.25
3377,trace_0.5,3,e,E,E,1,4.25
3377,trace_0.5,3,f,F,F,1,4.25
3377,trace_0.5,3,g,G,G,1,4.25
3377,trace_0.5,3,h,H,H,1,4.25
3377,trace_0.5,3,i,I,E,0,4.25
3377,trace_0.5,3,j,J,J,1,4.25
3377,trace_0.5,3,k,K,K,1,4.25
3377,trace_0.5,3,l,L,L,1,4.25
3377,trace_0.5,3,m,M,M,1,4.25
3377,trace_0.5,3,n,N,N,1,4.25
3377,trace_0.5,3,o,O,O,1,4.25
3377,trace_0.5,3,p,P,P,1,4.25
3377,trace_0.5,3,q,Q,Q,1,4.25
3377,trace_0.5,3,r,R,R,1,4.25
3378,trace_0.5,3,a,A,K,0,4.25
3378,trace_0.5,3,b,B,B,1,4.25
3378,trace_0.5,3,c,C,C,1,4.25
3378,trace_0.5,3,d,D,D,1,4.25
3378,trace_0.5,3,e,E,E,1,4.25
3378,trace_0.5,3,f,F,F,1,4.25
3378,trace_0.5,3,g,G,G,1,4.25
3378,trace_0.5,3,h,H,H,1,4.25
3378,trace_0.5,3,i,I,I,1,4.25
3378,trace_0.5,3,j,J,J,1,4.25
3378,trace_0.5,3,k,K,A,0,4.25
3378,trace_0.5,3,l,L,L,1,4.25
3378,trace_0.5,3,m,M,M,1,4.25
3378,trace_0.5,3,n,N,N,1,4.25
3378,trace_0.5,3,o,O,O,1,4.25
3378,trace_0.5,3,p,P,P,1,4.25
3378,trace_0.5,3,q,Q,Q,1,4.25
3378,trace_0.5,3,r,R,E,0,4.25
3379,trace_0.5,3,a,A,A,1,4.25
3379,trace_0.5,3,b,B,B,1,4.25
3379,trace_0.5,3,c,C,B,0,4.25
3379,trace_0.5,3,d,D,D,1,4.25
3379,trace_0.5,3,e,E,E,1,4.25
3379,trace_0.5,3,f,F,F,1,4.25
3379,trace_0.5,3,g,G,G,1,4.25
3379,trace_0.5,3,h,H,H,1,4.25
3379,trace_0.5,3,i,I,I,1,4.25
3379,trace_0.5,3,j,J,J,1,4.25
3379,trace_0.5,3,k,K,K,1,4.25
3379,trace_0.5,3,l,L,L,1,4.25
3379,trace_0.5,3,m,M,M,1,4.25
3379,trace_0.5,3,n,N,N,1,4.25
3379,trace_0.5,3,o,O,O,1,4.25
3379,trace_0.5,3,p,P,P,1,4.25
3379,trace_0.5,3,q,Q,Q,1,4.25
3379,trace_0.5,3,r,R,R,1,4.25
3380,trace_0.5,3,a,A,K,0,4.25
3380,trace_0.5,3,b,B,B,1,4.25
3380,trace_0.5,3,c,C,C,1,4.25
3380,trace_0.5,3,d,D,D,1,4.25
3380,trace_0.5,3,e,E,E,1,4.25
3380,trace_0.5,3,f,F,F,1,4.25
3380,trace_0.5,3,g,G,G,1,4.25
3380,trace_0.5,3,h,H,H,1,4.25
3380,trace_0.5,3,i,I,I,1,4.25
3380,trace_0.5,3,j,J,J,1,4.25
3380,trace_0.5,3,k,K,K,1,4.25
3380,trace_0.5,3,l,L,L,1,4.25
3380,trace_0.5,3,m,M,M,1,4.25
3380,trace_0.5,3,n,N,N,1,4.25
3380,trace_0.5,3,o,O,O,1,4.25
3380,trace_0.5,3,p,P,P,1,4.25
3380,trace_0.5,3,q,Q,Q,1,4.25
3380,trace_0.5,3,r,R,M,0,4.25
3381,trace_0.5,3,a,A,A,1,4.25
3381,trace_0.5,3,b,B,B,1,4.25
3381,trace_0.5,3,c,C,C,1,4.25
3381,trace_0.5,3,d,D,D,1,4.25
3381,trace_0.5,3,e,E,E,1,4.25
3381,trace_0.5,3,f,F,F,1,4.25
3381,trace_0.5,3,g,G,G,1,4.25
3381,trace_0.5,3,h,H,I,0,4.25
3381,trace_0.5,3,i,I,I,1,4.25
3381,trace_0.5,3,j,J,J,1,4.25
3381,trace_0.5,3,k,K,K,1,4.25
3381,trace_0.5,3,l,L,J,0,4.25
3381,trace_0.5,3,m,M,M,1,4.25
3381,trace_0.5,3,n,N,N,1,4.25
3381,trace_0.5,3,o,O,O,1,4.25
3381,trace_0.5,3,p,P,P,1,4.25
3381,trace_0.5,3,q,Q,K,0,4.25
3381,trace_0.5,3,r,R,R,1,4.25
3382,trace_0.5,3,a,A,A,1,4.25
3382,trace_0.5,3,b,B,B,1,4.25
3382,trace_0.5,3,c,C,D,0,4.25
3382,trace_0.5,3,d,D,D,1,4.25
3382,trace_0.5,3,e,E,E,1,4.25
3382,trace_0.5,3,f,F,F,1,4.25
3382,trace_0.5,3,g,G,G,1,4.25
3382,trace_0.5,3,h,H,H,1,4.25
3382,trace_0.5,3,i,I,I,1,4.25
3382,trace_0.5,3,j,J,B,0,4.25
3382,trace_0.5,3,k,K,K,1,4.25
3382,trace_0.5,3,l,L,L,1,4.25
3382,trace_0.5,3,m,M,M,1,4.25
3382,trace_0.5,3,n,N,N,1,4.25
3382,trace_0.5,3,o,O,O,1,4.25
3382,trace_0.5,3,p,P,P,1,4.25
3382,trace_0.5,3,q,Q,A,0,4.25
3382,trace_0.5,3,r,R,R,1,4.25
3383,trace_0.5,3,a,A,I,0,4.25
3383,trace_0.5,3,b,B,B,1,4.25
3383,trace_0.5,3,c,C,C,1,4.25
3383,trace_0.5,3,d,D,D,1,4.25
3383,trace_0.5,3,e,E,E,1,4.25
3383,trace_0.5,3,f,F,F,1,4.25
3383,trace_0.5,3,g,G,G,1,4.25
3383,trace_0.5,3,h,H,K,0,4.25
3383,trace_0.5,3,i,I,P,0,4.25
3383,trace_0.5,3,j,J,J,1,4.25
3383,trace_0.5,3,k,K,O,0,4.25
3383,trace_0.5,3,l,L,L,1,4.25
3383,trace_0.5,3,m,M,M,1,4.25
3383,trace_0.5,3,n,N,N,1,4.25
3383,trace_0.5,3,o,O,O,1,4.25
3383,trace_0.5,3,p,P,C,0,4.25
3383,trace_0.5,3,q,Q,K,0,4.25
3383,trace_0.5,3,r,R,R,1,4.25
3384,trace_0.5,3,a,A,N,0,4.25
3384,trace_0.5,3,b,B,B,1,4.25
3384,trace_0.5,3,c,C,C,1,4.25
3384,trace_0.5,3,d,D,D,1,4.25
3384,trace_0.5,3,e,E,Q,0,4.25
3384,trace_0.5,3,f,F,F,1,4.25
3384,trace_0.5,3,g,G,I,0,4.25
3384,trace_0.5,3,h,H,M,0,4.25
3384,trace_0.5,3,i,I,I,1,4.25
3384,trace_0.5,3,j,J,J,1,4.25
3384,trace_0.5,3,k,K,K,1,4.25
3384,trace_0.5,3,l,L,L,1,4.25
3384,trace_0.5,3,m,M,M,1,4.25
3384,trace_0.5,3,n,N,N,1,4.25
3384,trace_0.5,3,o,O,O,1,4.25
3384,trace_0.5,3,p,P,P,1,4.25
3384,trace_0.5,3,q,Q,Q,1,4.25
3384,trace_0.5,3,r,R,R,1,4.25
3385,trace_0.5,3,a,A,A,1,4.25
3385,trace_0.5,3,b,B,B,1,4.25
3385,trace_0.5,3,c,C,C,1,4.25
3385,trace_0.5,3,d,D,D,1,4.25
3385,trace_0.5,3,e,E,N,0,4.25
3385,trace_0.5,3,f,F,F,1,4.25
3385,trace_0.5,3,g,G,G,1,4.25
3385,trace_0.5,3,h,H,H,1,4.25
3385,trace_0.5,3,i,I,I,1,4.25
3385,trace_0.5,3,j,J,J,1,4.25
3385,trace_0.5,3,k,K,K,1,4.25
3385,trace_0.5,3,l,L,L,1,4.25
3385,trace_0.5,3,m,M,M,1,4.25
3385,trace_0.5,3,n,N,N,1,4.25
3385,trace_0.5,3,o,O,O,1,4.25
3385,trace_0.5,3,p,P,P,1,4.25
3385,trace_0.5,3,q,Q,R,0,4.25
3385,trace_0.5,3,r,R,R,1,4.25
3386,trace_0.5,3,a,A,A,1,4.25
3386,trace_0.5,3,b,B,B,1,4.25
3386,trace_0.5,3,c,C,C,1,4.25
3386,trace_0.5,3,d,D,D,1,4.25
3386,trace_0.5,3,e,E,E,1,4.25
3386,trace_0.5,3,f,F,F,1,4.25
3386,trace_0.5,3,g,G,J,0,4.25
3386,trace_0.5,3,h,H,H,1,4.25
3386,trace_0.5,3,i,I,I,1,4.25
3386,trace_0.5,3,j,J,J,1,4.25
3386,trace_0.5,3,k,K,K,1,4.25
3386,trace_0.5,3,l,L,L,1,4.25
3386,trace_0.5,3,m,M,M,1,4.25
3386,trace_0.5,3,n,N,N,1,4.25
3386,trace_0.5,3,o,O,O,1,4.25
3386,trace_0.5,3,p,P,P,1,4.25
3386,trace_0.5,3,q,Q,Q,1,4.25
3386,trace_0.5,3,r,R,R,1,4.25
3387,trace_0.5,3,a,A,A,1,4.25
3387,trace_0.5,3,b,B,B,1,4.25
3387,trace_0.5,3,c,C,C,1,4.25
3387,trace_0.5,3,d,D,P,0,4.25
3387,trace_0.5,3,e,E,E,1,4.25
3387,trace_0.5,3,f,F,F,1,4.25
3387,trace_0.5,3,g,G,M,0,4.25
3387,trace_0.5,3,h,H,H,1,4.25
3387,trace_0.5,3,i,I,G,0,4.25
3387,trace_0.5,3,j,J,M,0,4.25
3387,trace_0.5,3,k,K,K,1,4.25
3387,trace_0.5,3,l,L,L,1,4.25
3387,trace_0.5,3,m,M,M,1,4.25
3387,trace_0.5,3,n,N,N,1,4.25
3387,trace_0.5,3,o,O,O,1,4.25
3387,trace_0.5,3,p,P,P,1,4.25
3387,trace_0.5,3,q,Q,Q,1,4.25
3387,trace_0.5,3,r,R,R,1,4.25
3388,trace_0.5,3,a,A,A,1,4.25
3388,trace_0.5,3,b,B,B,1,4.25
3388,trace_0.5,3,c,C,C,1,4.25
3388,trace_0.5,3,d,D,D,1,4.25
3388,trace_0.5,3,e,E,K,0,4.25
3388,trace_0.5,3,f,F,F,1,4.25
3388,trace_0.5,3,g,G,G,1,4.25
3388,trace_0.5,3,h,H,H,1,4.25
3388,trace_0.5,3,i,I,I,1,4.25
3388,trace_0.5,3,j,J,J,1,4.25
3388,trace_0.5,3,k,K,K,1,4.25
3388,trace_0.5,3,l,L,L,1,4.25
3388,trace_0.5,3,m,M,M,1,4.25
3388,trace_0.5,3,n,N,N,1,4.25
3388,trace_0.5,3,o,O,O,1,4.25
3388,trace_0.5,3,p,P,P,1,4.25
3388,trace_0.5,3,q,Q,Q,1,4.25
3388,trace_0.5,3,r,R,G,0,4.25
3389,trace_0.5,3,a,A,A,1,4.25
3389,trace_0.5,3,b,B,B,1,4.25
3389,trace_0.5,3,c,C,C,1,4.25
3389,trace_0.5,3,d,D,D,1,4.25
3389,trace_0.5,3,e,E,E,1,4.25
3389,trace_0.5,3,f,F,F,1,4.25
3389,trace_0.5,3,g,G,G,1,4.25
3389,trace_0.5,3,h,H,H,1,4.25
3389,trace_0.5,3,i,I,I,1,4.25
3389,trace_0.5,3,j,J,J,1,4.25
3389,trace_0.5,3,k,K,K,1,4.25
3389,trace_0.5,3,l,L,L,1,4.25
3389,trace_0.5,3,m,M,M,1,4.25
3389,trace_0.5,3,n,N,N,1,4.25
3389,trace_0.5,3,o,O,O,1,4.25
3389,trace_0.5,3,p,P,P,1,4.25
3389,trace_0.5,3,q,Q,Q,1,4.25
3389,trace_0.5,3,r,R,R,1,4.25
3390,trace_0.5,3,a,A,A,1,4.25
3390,trace_0.5,3,b,B,B,1,4.25
3390,trace_0.5,3,c,C,C,1,4.25
3390,trace_0.5,3,d,D,D,1,4.25
3390,trace_0.5,3,e,E,E,1,4.25
3390,trace_0.5,3,f,F,F,1,4.25
3390,trace_0.5,3,g,G,N,0,4.25
3390,trace_0.5,3,h,H,I,0,4.25
3390,trace_0.5,3,i,I,I,1,4.25
3390,trace_0.5,3,j,J,J,1,4.25
3390,trace_0.5,3,k,K,K,1,4.25
3390,trace_0.5,3,l,L,L,1,4.25
3390,trace_0.5,3,m,M,M,1,4.25
3390,trace_0.5,3,n,N,N,1,4.25
3390,trace_0.5,3,o,O,O,1,4.25
3390,trace_0.5,3,p,P,P,1,4.25
3390,trace_0.5,3,q,Q,Q,1,4.25
3390,trace_0.5,3,r,R,R,1,4.25
3391,trace_0.5,3,a,A,A,1,4.25
3391,trace_0.5,3,b,B,B,1,4.25
3391,trace_0.5,3,c,C,C,1,4.25
3391,trace_0.5,3,d,D,D,1,4.25
3391,trace_0.5,3,e,E,N,0,4.25
3391,trace_0.5,3,f,F,F,1,4.25
3391,trace_0.5,3,g,G,M,0,4.25
3391,trace_0.5,3,h,H,H,1,4.25
3391,trace_0.5,3,i,I,G,0,4.25
3391,trace_0.5,3,j,J,J,1,4.25
3391,trace_0.5,3,k,K,K,1,4.25
3391,trace_0.5,3,l,L,L,1,4.25
3391,trace_0.5,3,m,M,G,0,4.25
3391,trace_0.5,3,n,N,N,1,4.25
3391,trace_0.5,3,o,O,O,1,4.25
3391,trace_0.5,3,p,P,P,1,4.25
3391,trace_0.5,3,q,Q,Q,1,4.25
3391,trace_0.5,3,r,R,R,1,4.25
3392,trace_0.5,3,a,A,A,1,4.25
3392,trace_0.5,3,b,B,B,1,4.25
3392,trace_0.5,3,c,C,C,1,4.25
3392,trace_0.5,3,d,D,D,1,4.25
3392,trace_0.5,3,e,E,Q,0,4.25
3392,trace_0.5,3,f,F,F,1,4.25
3392,trace_0.5,3,g,G,G,1,4.25
3392,trace_0.5,3,h,H,H,1,4.25
3392,trace_0.5,3,i,I,A,0,4.25
3392,trace_0.5,3,j,J,J,1,4.25
3392,trace_0.5,3,k,K,K,1,4.25
3392,trace_0.5,3,l,L,L,1,4.25
3392,trace_0.5,3,m,M,M,1,4.25
3392,trace_0.5,3,n,N,N,1,4.25
3392,trace_0.5,3,o,O,O,1,4.25
3392,trace_0.5,3,p,P,P,1,4.25
3392,trace_0.5,3,q,Q,F,0,4.25
3392,trace_0.5,3,r,R,R,1,4.25
3393,trace_0.5,3,a,A,A,1,4.25
3393,trace_0.5,3,b,B,B,1,4.25
3393,trace_0.5,3,c,C,C,1,4.25
3393,trace_0.5,3,d,D,E,0,4.25
3393,trace_0.5,3,e,E,E,1,4.25
3393,trace_0.5,3,f,F,F,1,4.25
3393,trace_0.5,3,g,G,G,1,4.25
3393,trace_0.5,3,h,H,H,1,4.25
3393,trace_0.5,3,i,I,I,1,4.25
3393,trace_0.5,3,j,J,J,1,4.25
3393,trace_0.5,3,k,K,K,1,4.25
3393,trace_0.5,3,l,L,L,1,4.25
3393,trace_0.5,3,m,M,M,1,4.25
3393,trace_0.5,3,n,N,N,1,4.25
3393,trace_0.5,3,o,O,O,1,4.25
3393,trace_0.5,3,p,P,P,1,4.25
3393,trace_0.5,3,q,Q,Q,1,4.25
3393,trace_0.5,3,r,R,R,1,4.25
3394,trace_0.5,3,a,A,A,1,4.25
3394,trace_0.5,3,b,B,B,1,4.25
3394,trace_0.5,3,c,C,C,1,4.25
3394,trace_0.5,3,d,D,D,1,4.25
3394,trace_0.5,3,e,E,E,1,4.25
3394,trace_0.5,3,f,F,F,1,4.25
3394,trace_0.5,3,g,G,G,1,4.25
3394,trace_0.5,3,h,H,A,0,4.25
3394,trace_0.5,3,i,I,I,1,4.25
3394,trace_0.5,3,j,J,J,1,4.25
3394,trace_0.5,3,k,K,K,1,4.25
3394,trace_0.5,3,l,L,L,1,4.25
3394,trace_0.5,3,m,M,O,0,4.25
3394,trace_0.5,3,n,N,N,1,4.25
3394,trace_0.5,3,o,O,E,0,4.25
3394,trace_0.5,3,p,P,P,1,4.25
3394,trace_0.5,3,q,Q,Q,1,4.25
3394,trace_0.5,3,r,R,R,1,4.25
3395,trace_0.5,3,a,A,A,1,4.25
3395,trace_0.5,3,b,B,B,1,4.25
3395,trace_0.5,3,c,C,C,1,4.25
3395,trace_0.5,3,d,D,D,1,4.25
3395,trace_0.5,3,e,E,E,1,4.25
3395,trace_0.5,3,f,F,F,1,4.25
3395,trace_0.5,3,g,G,G,1,4.25
3395,trace_0.5,3,h,H,N,0,4.25
3395,trace_0.5,3,i,I,I,1,4.25
3395,trace_0.5,3,j,J,J,1,4.25
3395,trace_0.5,3,k,K,K,1,4.25
3395,trace_0.5,3,l,L,L,1,4.25
3395,trace_0.5,3,m,M,F,0,4.25
3395,trace_0.5,3,n,N,N,1,4.25
3395,trace_0.5,3,o,O,O,1,4.25
3395,trace_0.5,3,p,P,P,1,4.25
3395,trace_0.5,3,q,Q,Q,1,4.25
3395,trace_0.5,3,r,R,R,1,4.25
3396,trace_0.5,3,a,A,A,1,4.25
3396,trace_0.5,3,b,B,B,1,4.25
3396,trace_0.5,3,c,C,C,1,4.25
3396,trace_0.5,3,d,D,D,1,4.25
3396,trace_0.5,3,e,E,E,1,4.25
3396,trace_0.5,3,f,F,L,0,4.25
3396,trace_0.5,3,g,G,G,1,4.25
3396,trace_0.5,3,h,H,H,1,4.25
3396,trace_0.5,3,i,I,I,1,4.25
3396,trace_0.5,3,j,J,J,1,4.25
3396,trace_0.5,3,k,K,K,1,4.25
3396,trace_0.5,3,l,L,L,1,4.25
3396,trace_0.5,3,m,M,M,1,4.25
3396,trace_0.5,3,n,N,N,1,4.25
3396,trace_0.5,3,o,O,O,1,4.25
3396,trace_0.5,3,p,P,P,1,4.25
3396,trace_0.5,3,q,Q,Q,1,4.25
3396,trace_0.5,3,r,R,M,0,4.25
3397,trace_0.5,3,a,A,A,1,4.25
3397,trace_0.5,3,b,B,K,0,4.25
3397,trace_0.5,3,c,C,E,0,4.25
3397,trace_0.5,3,d,D,K,0,4.25
3397,trace_0.5,3,e,E,P,0,4.25
3397,trace_0.5,3,f,F,F,1,4.25
3397,trace_0.5,3,g,G,G,1,4.25
3397,trace_0.5,3,h,H,F,0,4.25
3397,trace_0.5,3,i,I,I,1,4.25
3397,trace_0.5,3,j,J,J,1,4.25
3397,trace_0.5,3,k,K,D,0,4.25
3397,trace_0.5,3,l,L,L,1,4.25
3397,trace_0.5,3,m,M,M,1,4.25
3397,trace_0.5,3,n,N,N,1,4.25
3397,trace_0.5,3,o,O,O,1,4.25
3397,trace_0.5,3,p,P,P,1,4.25
3397,trace_0.5,3,q,Q,Q,1,4.25
3397,trace_0.5,3,r,R,R,1,4.25
3398,trace_0.5,3,a,A,A,1,4.25
3398,trace_0.5,3,b,B,B,1,4.25
3398,trace_0.5,3,c,C,C,1,4.25
3398,trace_0.5,3,d,D,K,0,4.25
3398,trace_0.5,3,e,E,E,1,4.25
3398,trace_0.5,3,f,F,F,1,4.25
3398,trace_0.5,3,g,G,G,1,4.25
3398,trace_0.5,3,h,H,H,1,4.25
3398,trace_0.5,3,i,I,R,0,4.25
3398,trace_0.5,3,j,J,J,1,4.25
3398,trace_0.5,3,k,K,K,1,4.25
3398,trace_0.5,3,l,L,L,1,4.25
3398,trace_0.5,3,m,M,M,1,4.25
3398,trace_0.5,3,n,N,N,1,4.25
3398,trace_0.5,3,o,O,O,1,4.25
3398,trace_0.5,3,p,P,P,1,4.25
3398,trace_0.5,3,q,Q,Q,1,4.25
3398,trace_0.5,3,r,R,R,1,4.25
3399,trace_0.5,3,a,A,A,1,4.25
3399,trace_0.5,3,b,B,B,1,4.25
3399,trace_0.5,3,c,C,C,1,4.25
3399,trace_0.5,3,d,D,D,1,4.25
3399,trace_0.5,3,e,E,E,1,4.25
3399,trace_0.5,3,f,F,F,1,4.25
3399,trace_0.5,3,g,G,G,1,4.25
3399,trace_0.5,3,h,H,H,1,4.25
3399,trace_0.5,3,i,I,I,1,4.25
3399,trace_0.5,3,j,J,E,0,4.25
3399,trace_0.5,3,k,K,K,1,4.25
3399,trace_0.5,3,l,L,L,1,4.25
3399,trace_0.5,3,m,M,M,1,4.25
3399,trace_0.5,3,n,N,N,1,4.25
3399,trace_0.5,3,o,O,O,1,4.25
3399,trace_0.5,3,p,P,N,0,4.25
3399,trace_0.5,3,q,Q,Q,1,4.25
3399,trace_0.5,3,r,R,R,1,4.25
3400,trace_0.5,3,a,A,L,0,4.25
3400,trace_0.5,3,b,B,B,1,4.25
3400,trace_0.5,3,c,C,K,0,4.25
3400,trace_0.5,3,d,D,D,1,4.25
3400,trace_0.5,3,e,E,E,1,4.25
3400,trace_0.5,3,f,F,F,1,4.25
3400,trace_0.5,3,g,G,G,1,4.25
3400,trace_0.5,3,h,H,C,0,4.25
3400,trace_0.5,3,i,I,I,1,4.25
3400,trace_0.5,3,j,J,R,0,4.25
3400,trace_0.5,3,k,K,K,1,4.25
3400,trace_0.5,3,l,L,L,1,4.25
3400,trace_0.5,3,m,M,M,1,4.25
3400,trace_0.5,3,n,N,N,1,4.25
3400,trace_0.5,3,o,O,O,1,4.25
3400,trace_0.5,3,p,P,P,1,4.25
3400,trace_0.5,3,q,Q,Q,1,4.25
3400,trace_0.5,3,r,R,R,1,4.25
3401,trace_0.5,3,a,A,A,1,4.25
3401,trace_0.5,3,b,B,B,1,4.25
3401,trace_0.5,3,c,C,C,1,4.25
3401,trace_0.5,3,d,D,D,1,4.25
3401,trace_0.5,3,e,E,E,1,4.25
3401,trace_0.5,3,f,F,F,1,4.25
3401,trace_0.5,3,g,G,G,1,4.25
3401,trace_0.5,3,h,H,H,1,4.25
3401,trace_0.5,3,i,I,I,1,4.25
3401,trace_0.5,3,j,J,J,1,4.25
3401,trace_0.5,3,k,K,K,1,4.25
3401,trace_0.5,3,l,L,L,1,4.25
3401,trace_0.5,3,m,M,M,1,4.25
3401,trace_0.5,3,n,N,N,1,4.25
3401,trace_0.5,3,o,O,O,1,4.25
3401,trace_0.5,3,p,P,P,1,4.25
3401,trace_0.5,3,q,Q,Q,1,4.25
3401,trace_0.5,3,r,R,R,1,4.25
3402,trace_0.5,3,a,A,L,0,4.25
3402,trace_0.5,3,b,B,B,1,4.25
3402,trace_0.5,3,c,C,C,1,4.25
3402,trace_0.5,3,d,D,D,1,4.25
3402,trace_0.5,3,e,E,E,1,4.25
3402,trace_0.5,3,f,F,F,1,4.25
3402,trace_0.5,3,g,G,G,1,4.25
3402,trace_0.5,3,h,H,H,1,4.25
3402,trace_0.5,3,i,I,I,1,4.25
3402,trace_0.5,3,j,J,J,1,4.25
3402,trace_0.5,3,k,K,A,0,4.25
3402,trace_0.5,3,l,L,L,1,4.25
3402,trace_0.5,3,m,M,M,1,4.25
3402,trace_0.5,3,n,N,N,1,4.25
3402,trace_0.5,3,o,O,O,1,4.25
3402,trace_0.5,3,p,P,P,1,4.25
3402,trace_0.5,3,q,Q,Q,1,4.25
3402,trace_0.5,3,r,R,R,1,4.25
3403,trace_0.5,3,a,A,A,1,4.25
3403,trace_0.5,3,b,B,B,1,4.25
3403,trace_0.5,3,c,C,C,1,4.25
3403,trace_0.5,3,d,D,D,1,4.25
3403,trace_0.5,3,e,E,K,0,4.25
3403,trace_0.5,3,f,F,P,0,4.25
3403,trace_0.5,3,g,G,G,1,4.25
